table,count
table_BiGO_betty_plain_methratio_v1.txt553BF,114
table_BiGO_betty_plain_methratio_v1.txtA784C,114
table_BiGO_betty_plain_methratio_v1.txt2014B,114
table_BiGO_betty_plain_methratio_v1.txtAB43B,114
table_BiGO_betty_plain_methratio_v1.txt45C23,114
table_BiGO_betty_plain_methratio_v1.txt17EE3,114
table_BiGO_betty_plain_methratio_v1.txt31599,114
table_BiGO_betty_plain_methratio_v1.txt95F5D,114
table_BiGO_betty_plain_methratio_v1.txtAF0AF,114
table_BiGO_betty_plain_methratio_v1.txt9A9BD,114
table_BiGO_betty_plain_methratio_v1.txt96222,114
table_BiGO_betty_plain_methratio_v1.txt7FC4B,114
table_BiGO_betty_plain_methratio_v1.txt7E66C,114
table_BiGO_betty_plain_methratio_v1.txt115E2,114
table_BiGO_betty_plain_methratio_v1.txtA4C89,114
table_BiGO_betty_plain_methratio_v1.txtE8834,114
table_BiGO_betty_plain_methratio_v1.txt9BAEF,114
table_BiGO_betty_plain_methratio_v1.txtADE72,114
table_BiGO_betty_plain_methratio_v1.txt1FAC7,114
table_BiGO_betty_plain_methratio_v1.txt88ABF,114
table_BiGO_betty_plain_methratio_v1.txt16A05,114
table_BiGO_betty_plain_methratio_v1.txt65221,114
table_BiGO_betty_plain_methratio_v1.txt16296,114
table_BiGO_betty_plain_methratio_v1.txt284FF,114
table_BiGO_betty_plain_methratio_v1.txt55381,114
table_BiGO_betty_plain_methratio_v1.txtA1E4F,114
table_BiGO_betty_plain_methratio_v1.txtA9A32,114
table_BiGO_betty_plain_methratio_v1.txt8A2F2,114
table_BiGO_betty_plain_methratio_v1.txt6F445,114
table_BiGO_betty_plain_methratio_v1.txt307D1,114
table_BiGO_betty_plain_methratio_v1.txt2A543,114
table_BiGO_betty_plain_methratio_v1.txt5A7C3,114
table_BiGO_betty_plain_methratio_v1.txtD3E46,114
table_BiGO_betty_plain_methratio_v1.txtDCD10,114
table_BiGO_betty_plain_methratio_v1.txt2DE28,114
table_BiGO_betty_plain_methratio_v1.txt7CE49,114
table_BiGO_betty_plain_methratio_v1.txt2B031,114
table_BiGO_betty_plain_methratio_v1.txt4D001,114
table_BiGO_betty_plain_methratio_v1.txt68476,114
table_BiGO_betty_plain_methratio_v1.txt76FC9,114
table_BiGO_betty_plain_methratio_v1.txt67853,114
table_BiGO_betty_plain_methratio_v1.txt65744,114
table_BiGO_betty_plain_methratio_v1.txt0A158,114
table_BiGO_betty_plain_methratio_v1.txt68EC8,114
table_BiGO_betty_plain_methratio_v1.txt450CD,114
table_BiGO_betty_plain_methratio_v1.txtAAE8A,114
table_BiGO_betty_plain_methratio_v1.txt11ADB,114
table_BiGO_betty_plain_methratio_v1.txtC110F,114
table_BiGO_betty_plain_methratio_v1.txt2748D,114
table_BiGO_betty_plain_methratio_v1.txt3158A,114
table_BiGO_betty_plain_methratio_v1.txt413C5,114
table_BiGO_betty_plain_methratio_v1.txt3A9C2,114
table_BiGO_betty_plain_methratio_v1.txt5E749,114
table_BiGO_betty_plain_methratio_v1.txt13347,114
table_BiGO_betty_plain_methratio_v1.txt3ED8D,114
table_BiGO_betty_plain_methratio_v1.txt53337,114
table_BiGO_betty_plain_methratio_v1.txt64A93,114
table_BiGO_betty_plain_methratio_v1.txtA24E6,114
table_BiGO_betty_plain_methratio_v1.txt904E8,114
table_BiGO_betty_plain_methratio_v1.txtB37EC,114
table_BiGO_betty_plain_methratio_v1.txtBAFD2,114
table_BiGO_betty_plain_methratio_v1.txt1318B,114
table_BiGO_betty_plain_methratio_v1.txtBFF7E,114
table_BiGO_betty_plain_methratio_v1.txt2885B,114
table_BiGO_betty_plain_methratio_v1.txt4E3C6,114
table_BiGO_betty_plain_methratio_v1.txt5784B,114
table_BiGO_betty_plain_methratio_v1.txtD7DB0,114
table_BiGO_betty_plain_methratio_v1.txt64A77,114
table_BiGO_betty_plain_methratio_v1.txt1894D,114
table_BiGO_betty_plain_methratio_v1.txtEBD99,114
table_BiGO_betty_plain_methratio_v1.txt4E690,114
table_BiGO_betty_plain_methratio_v1.txtCD4B3,114
table_BiGO_betty_plain_methratio_v1.txtD1969,114
table_BiGO_betty_plain_methratio_v1.txt084E5,114
table_BiGO_betty_plain_methratio_v1.txtB0857,114
table_BiGO_betty_plain_methratio_v1.txt180AE,114
table_BiGO_betty_plain_methratio_v1.txtEE3B5,114
table_BiGO_betty_plain_methratio_v1.txtEF5CF,114
table_BiGO_betty_plain_methratio_v1.txtBE3A6,114
table_BiGO_betty_plain_methratio_v1.txt83E71,114
table_BiGO_betty_plain_methratio_v1.txt01B2B,114
table_BiGO_betty_plain_methratio_v1.txt49E53,114
table_BiGO_betty_plain_methratio_v1.txt899BE,114
table_BiGO_betty_plain_methratio_v1.txtECC07,114
table_BiGO_betty_plain_methratio_v1.txt241CB,114
table_BiGO_betty_plain_methratio_v1.txtE68B1,114
table_BiGO_betty_plain_methratio_v1.txt43547,114
table_BiGO_betty_plain_methratio_v1.txt5A270,114
table_BiGO_betty_plain_methratio_v1.txtD53BE,114
table_BiGO_betty_plain_methratio_v1.txt0A003,114
table_BiGO_betty_plain_methratio_v1.txtB79A7,114
table_BiGO_betty_plain_methratio_v1.txtD6CF6,114
table_BiGO_betty_plain_methratio_v1.txt6AD84,114
table_BiGO_betty_plain_methratio_v1.txt435FD,114
table_BiGO_betty_plain_methratio_v1.txtF928E,114
table_BiGO_betty_plain_methratio_v1.txt985D5,114
table_BiGO_betty_plain_methratio_v1.txt20FDC,114
table_BiGO_betty_plain_methratio_v1.txtDCAE1,114
table_BiGO_betty_plain_methratio_v1.txt9E267,114
table_BiGO_betty_plain_methratio_v1.txt1FD5C,114
table_BiGO_betty_plain_methratio_v1.txt05641,114
table_BiGO_betty_plain_methratio_v1.txt9BD7C,114
table_BiGO_betty_plain_methratio_v1.txtC80FC,114
table_BiGO_betty_plain_methratio_v1.txt1FB9C,114
table_BiGO_betty_plain_methratio_v1.txt95444,114
table_BiGO_betty_plain_methratio_v1.txt9231C,114
table_BiGO_betty_plain_methratio_v1.txtCAFC6,114
table_BiGO_betty_plain_methratio_v1.txt219B7,114
table_BiGO_betty_plain_methratio_v1.txt9E830,114
table_BiGO_betty_plain_methratio_v1.txt6E83B,114
table_BiGO_betty_plain_methratio_v1.txtE9856,114
table_BiGO_betty_plain_methratio_v1.txt02DEA,114
table_BiGO_betty_plain_methratio_v1.txt38A9F,114
table_BiGO_betty_plain_methratio_v1.txt6754F,114
table_BiGO_betty_plain_methratio_v1.txt03B24,114
table_BiGO_betty_plain_methratio_v1.txt5FCBF,114
table_BiGO_betty_plain_methratio_v1.txt7893B,114
table_BiGO_betty_plain_methratio_v1.txt671D6,114
table_BiGO_betty_plain_methratio_v1.txt9EC13,114
table_BiGO_betty_plain_methratio_v1.txtA0D7B,114
table_BiGO_betty_plain_methratio_v1.txt7DC2B,114
table_BiGO_betty_plain_methratio_v1.txt29F1F,114
table_BiGO_betty_plain_methratio_v1.txt11462,114
table_BiGO_betty_plain_methratio_v1.txtC5B6A,114
table_BiGO_betty_plain_methratio_v1.txtBB549,114
table_BiGO_betty_plain_methratio_v1.txtF5E73,114
table_BiGO_betty_plain_methratio_v1.txtCA324,114
table_BiGO_betty_plain_methratio_v1.txtB1AF0,114
table_BiGO_betty_plain_methratio_v1.txt90D26,114
table_BiGO_betty_plain_methratio_v1.txtF9FD6,114
table_BiGO_betty_plain_methratio_v1.txtC2E58,114
table_BiGO_betty_plain_methratio_v1.txt9DB33,114
table_BiGO_betty_plain_methratio_v1.txt19266,114
table_BiGO_betty_plain_methratio_v1.txtFE751,114
table_BiGO_betty_plain_methratio_v1.txtB1F2F,114
table_BiGO_betty_plain_methratio_v1.txt62808,114
table_BiGO_betty_plain_methratio_v1.txt0E801,114
table_BiGO_betty_plain_methratio_v1.txtCD464,114
table_BiGO_betty_plain_methratio_v1.txt54D65,114
table_BiGO_betty_plain_methratio_v1.txtADC45,114
table_BiGO_betty_plain_methratio_v1.txt7A562,114
table_BiGO_betty_plain_methratio_v1.txt7ECBE,114
table_BiGO_betty_plain_methratio_v1.txt11A02,114
table_BiGO_betty_plain_methratio_v1.txtBA7B4,114
table_BiGO_betty_plain_methratio_v1.txtC4273,114
table_BiGO_betty_plain_methratio_v1.txtB24CA,114
table_BiGO_betty_plain_methratio_v1.txt2B3A8,114
table_BiGO_betty_plain_methratio_v1.txtDC2E0,114
table_BiGO_betty_plain_methratio_v1.txt9D451,114
table_BiGO_betty_plain_methratio_v1.txt0545E,114
table_BiGO_betty_plain_methratio_v1.txtF0AF9,114
table_BiGO_betty_plain_methratio_v1.txt5E4D4,114
table_BiGO_betty_plain_methratio_v1.txt2950C,114
table_BiGO_betty_plain_methratio_v1.txt52C8C,114
table_BiGO_betty_plain_methratio_v1.txt44BA4,114
table_BiGO_betty_plain_methratio_v1.txtD605B,114
table_BiGO_betty_plain_methratio_v1.txt5E373,114
table_BiGO_betty_plain_methratio_v1.txt370FC,114
table_BiGO_betty_plain_methratio_v1.txtE60F8,114
table_BiGO_betty_plain_methratio_v1.txtFB3DE,114
table_BiGO_betty_plain_methratio_v1.txt4AE4D,114
table_BiGO_betty_plain_methratio_v1.txtC89B8,114
table_BiGO_betty_plain_methratio_v1.txtB417C,114
table_BiGO_betty_plain_methratio_v1.txtA0F0D,114
table_BiGO_betty_plain_methratio_v1.txt1B2D0,114
table_BiGO_betty_plain_methratio_v1.txt79A4F,114
table_BiGO_betty_plain_methratio_v1.txt0D35D,114
table_BiGO_betty_plain_methratio_v1.txt73058,114
table_BiGO_betty_plain_methratio_v1.txtC2AC7,114
table_BiGO_betty_plain_methratio_v1.txtFA681,114
table_BiGO_betty_plain_methratio_v1.txt3B5A2,114
table_BiGO_betty_plain_methratio_v1.txt472C0,114
table_BiGO_betty_plain_methratio_v1.txt472C1,114
table_BiGO_betty_plain_methratio_v1.txtEB338,114
table_BiGO_betty_plain_methratio_v1.txt0E2B8,114
table_BiGO_betty_plain_methratio_v1.txtD6001,114
table_BiGO_betty_plain_methratio_v1.txt4837B,114
table_BiGO_betty_plain_methratio_v1.txtC44DA,114
table_BiGO_betty_plain_methratio_v1.txt460EA,114
table_BiGO_betty_plain_methratio_v1.txt10872,114
table_BiGO_betty_plain_methratio_v1.txt54759,114
table_BiGO_betty_plain_methratio_v1.txtFD80B,114
table_BiGO_betty_plain_methratio_v1.txtAEF37,114
table_BiGO_betty_plain_methratio_v1.txtB0581,114
table_BiGO_betty_plain_methratio_v1.txt31435,114
table_BiGO_betty_plain_methratio_v1.txt0B015,114
table_BiGO_betty_plain_methratio_v1.txtAFE67,114
table_BiGO_betty_plain_methratio_v1.txtEE689,114
table_BiGO_betty_plain_methratio_v1.txt1D20F,114
table_BiGO_betty_plain_methratio_v1.txtB13E0,114
table_BiGO_betty_plain_methratio_v1.txt5BC17,114
table_BiGO_betty_plain_methratio_v1.txt07749,114
table_BiGO_betty_plain_methratio_v1.txtF8D1A,114
table_BiGO_betty_plain_methratio_v1.txt95782,114
table_BiGO_betty_plain_methratio_v1.txt433F8,114
table_BiGO_betty_plain_methratio_v1.txt2455D,114
table_BiGO_betty_plain_methratio_v1.txtA0469,114
table_BiGO_betty_plain_methratio_v1.txt12EBC,114
table_BiGO_betty_plain_methratio_v1.txtB1ED0,114
table_BiGO_betty_plain_methratio_v1.txtDB20B,114
table_BiGO_betty_plain_methratio_v1.txt29BA5,114
table_BiGO_betty_plain_methratio_v1.txtDEADA,114
table_BiGO_betty_plain_methratio_v1.txt2A880,114
table_BiGO_betty_plain_methratio_v1.txtC3883,114
table_BiGO_betty_plain_methratio_v1.txt63ADE,114
table_BiGO_betty_plain_methratio_v1.txtF7C6A,114
table_BiGO_betty_plain_methratio_v1.txt03276,114
table_BiGO_betty_plain_methratio_v1.txt5CF4C,114
table_BiGO_betty_plain_methratio_v1.txt57580,114
table_BiGO_betty_plain_methratio_v1.txt85404,114
table_BiGO_betty_plain_methratio_v1.txt86A84,114
table_BiGO_betty_plain_methratio_v1.txt8D192,114
table_BiGO_betty_plain_methratio_v1.txtBE75C,114
table_BiGO_betty_plain_methratio_v1.txt5AB41,114
table_BiGO_betty_plain_methratio_v1.txt6FA24,114
table_BiGO_betty_plain_methratio_v1.txtD94C3,114
table_BiGO_betty_plain_methratio_v1.txtB80E1,114
table_BiGO_betty_plain_methratio_v1.txt69EDF,114
table_BiGO_betty_plain_methratio_v1.txtEECCF,114
table_BiGO_betty_plain_methratio_v1.txt1E150,114
table_BiGO_betty_plain_methratio_v1.txtEF2CD,114
table_BiGO_betty_plain_methratio_v1.txtE24FF,114
table_BiGO_betty_plain_methratio_v1.txt1C4E5,114
table_BiGO_betty_plain_methratio_v1.txt834E2,114
table_BiGO_betty_plain_methratio_v1.txtD24DE,114
table_BiGO_betty_plain_methratio_v1.txt39367,114
table_BiGO_betty_plain_methratio_v1.txtB21A3,114
table_BiGO_betty_plain_methratio_v1.txtA477B,114
table_BiGO_betty_plain_methratio_v1.txt90BF9,114
table_BiGO_betty_plain_methratio_v1.txt77636,114
table_BiGO_betty_plain_methratio_v1.txt0D6B6,114
table_BiGO_betty_plain_methratio_v1.txt7EF2B,114
table_BiGO_betty_plain_methratio_v1.txt4D314,114
table_BiGO_betty_plain_methratio_v1.txt58F98,114
table_BiGO_betty_plain_methratio_v1.txtF7000,114
table_BiGO_betty_plain_methratio_v1.txt6D4E1,114
table_BiGO_betty_plain_methratio_v1.txtFA692,114
table_BiGO_betty_plain_methratio_v1.txtB3A2E,114
table_BiGO_betty_plain_methratio_v1.txtA0BCE,114
table_BiGO_betty_plain_methratio_v1.txtFCC3E,114
table_BiGO_betty_plain_methratio_v1.txt924AC,114
table_BiGO_betty_plain_methratio_v1.txt08637,114
table_BiGO_betty_plain_methratio_v1.txt93E1E,114
table_BiGO_betty_plain_methratio_v1.txtA1D51,114
table_BiGO_betty_plain_methratio_v1.txt17AF5,114
table_BiGO_betty_plain_methratio_v1.txt5A1BF,114
table_BiGO_betty_plain_methratio_v1.txtBF5E3,114
table_BiGO_betty_plain_methratio_v1.txt29260,114
table_BiGO_betty_plain_methratio_v1.txt0F01A,114
table_BiGO_betty_plain_methratio_v1.txtC8C10,114
table_BiGO_betty_plain_methratio_v1.txt96AF2,114
table_BiGO_betty_plain_methratio_v1.txtB3120,114
table_BiGO_betty_plain_methratio_v1.txt310DE,114
table_BiGO_betty_plain_methratio_v1.txt1E49F,114
table_BiGO_betty_plain_methratio_v1.txtEB4B2,114
table_BiGO_betty_plain_methratio_v1.txt43FC4,114
table_BiGO_betty_plain_methratio_v1.txtAB6C0,114
table_BiGO_betty_plain_methratio_v1.txtD7AAE,114
table_BiGO_betty_plain_methratio_v1.txtAFA82,114
table_BiGO_betty_plain_methratio_v1.txt20821,114
table_BiGO_betty_plain_methratio_v1.txt3B429,114
table_BiGO_betty_plain_methratio_v1.txt221EF,114
table_BiGO_betty_plain_methratio_v1.txt9D8DC,114
table_BiGO_betty_plain_methratio_v1.txtFF12E,114
table_BiGO_betty_plain_methratio_v1.txt86971,114
table_BiGO_betty_plain_methratio_v1.txt4977F,114
table_BiGO_betty_plain_methratio_v1.txt0414F,114
table_BiGO_betty_plain_methratio_v1.txt60B03,114
table_BiGO_betty_plain_methratio_v1.txtD5593,114
table_BiGO_betty_plain_methratio_v1.txt38771,114
table_BiGO_betty_plain_methratio_v1.txt28AB1,114
table_BiGO_betty_plain_methratio_v1.txtB537B,114
table_BiGO_betty_plain_methratio_v1.txtE7457,114
table_BiGO_betty_plain_methratio_v1.txt3A73B,114
table_BiGO_betty_plain_methratio_v1.txtE379F,114
table_BiGO_betty_plain_methratio_v1.txtE3EA1,114
table_BiGO_betty_plain_methratio_v1.txt10708,114
table_BiGO_betty_plain_methratio_v1.txtFDA47,114
table_BiGO_betty_plain_methratio_v1.txt8C87C,114
table_BiGO_betty_plain_methratio_v1.txtE56EC,114
table_BiGO_betty_plain_methratio_v1.txtADA0F,114
table_BiGO_betty_plain_methratio_v1.txt02795,114
table_BiGO_betty_plain_methratio_v1.txt5B570,114
table_BiGO_betty_plain_methratio_v1.txt830F6,114
table_BiGO_betty_plain_methratio_v1.txtD0AC6,114
table_BiGO_betty_plain_methratio_v1.txt4094E,114
table_BiGO_betty_plain_methratio_v1.txt0A0AD,114
table_BiGO_betty_plain_methratio_v1.txtE0842,114
table_BiGO_betty_plain_methratio_v1.txt16147,114
table_BiGO_betty_plain_methratio_v1.txt9DB3E,114
table_BiGO_betty_plain_methratio_v1.txt4EC01,114
table_BiGO_betty_plain_methratio_v1.txtB6E49,114
table_BiGO_betty_plain_methratio_v1.txt008CB,114
table_BiGO_betty_plain_methratio_v1.txtC6639,114
table_BiGO_betty_plain_methratio_v1.txt2CBC4,114
table_BiGO_betty_plain_methratio_v1.txtA366A,114
table_BiGO_betty_plain_methratio_v1.txt86C12,114
table_BiGO_betty_plain_methratio_v1.txt9B527,114
table_BiGO_betty_plain_methratio_v1.txt2AD38,114
table_BiGO_betty_plain_methratio_v1.txt5A3BE,114
table_BiGO_betty_plain_methratio_v1.txtE7F3C,114
table_BiGO_betty_plain_methratio_v1.txtC9F96,114
table_BiGO_betty_plain_methratio_v1.txt1AB71,114
table_BiGO_betty_plain_methratio_v1.txt4F130,114
table_BiGO_betty_plain_methratio_v1.txtA9F23,114
table_BiGO_betty_plain_methratio_v1.txt9FB2F,114
table_BiGO_betty_plain_methratio_v1.txtC9A6C,114
table_BiGO_betty_plain_methratio_v1.txt502B7,114
table_BiGO_betty_plain_methratio_v1.txtB0E23,114
table_BiGO_betty_plain_methratio_v1.txtD0E5C,114
table_BiGO_betty_plain_methratio_v1.txt8CA24,114
table_BiGO_betty_plain_methratio_v1.txt6707F,114
table_BiGO_betty_plain_methratio_v1.txt28CCC,114
table_BiGO_betty_plain_methratio_v1.txtC5BC2,114
table_BiGO_betty_plain_methratio_v1.txtC4794,114
table_BiGO_betty_plain_methratio_v1.txt6E704,114
table_BiGO_betty_plain_methratio_v1.txt9541F,114
table_BiGO_betty_plain_methratio_v1.txtC452A,114
table_BiGO_betty_plain_methratio_v1.txt6EA62,114
table_BiGO_betty_plain_methratio_v1.txt699F7,114
table_BiGO_betty_plain_methratio_v1.txt715AD,114
table_BiGO_betty_plain_methratio_v1.txt6DC35,114
table_BiGO_betty_plain_methratio_v1.txt32882,114
table_BiGO_betty_plain_methratio_v1.txt9671A,114
table_BiGO_betty_plain_methratio_v1.txtAC603,114
table_BiGO_betty_plain_methratio_v1.txtA8847,114
table_BiGO_betty_plain_methratio_v1.txt2A29D,114
table_BiGO_betty_plain_methratio_v1.txtE5FBA,114
table_BiGO_betty_plain_methratio_v1.txt4FE8C,114
table_BiGO_betty_plain_methratio_v1.txt3625C,114
table_BiGO_betty_plain_methratio_v1.txt93B29,114
table_BiGO_betty_plain_methratio_v1.txt37CED,114
table_BiGO_betty_plain_methratio_v1.txt20E94,114
table_BiGO_betty_plain_methratio_v1.txt9B2C1,114
table_BiGO_betty_plain_methratio_v1.txt4CF3F,114
table_BiGO_betty_plain_methratio_v1.txt40734,114
table_BiGO_betty_plain_methratio_v1.txt83705,114
table_BiGO_betty_plain_methratio_v1.txt555F1,114
table_BiGO_betty_plain_methratio_v1.txt6DD3E,114
table_BiGO_betty_plain_methratio_v1.txtB7C29,114
table_BiGO_betty_plain_methratio_v1.txt9A43A,114
table_BiGO_betty_plain_methratio_v1.txt91F80,114
table_BiGO_betty_plain_methratio_v1.txt41D24,114
table_BiGO_betty_plain_methratio_v1.txt1EC65,114
table_BiGO_betty_plain_methratio_v1.txt1F419,114
table_BiGO_betty_plain_methratio_v1.txt6B6BF,114
table_noncoding_positions.tab,114
table_BiGO_betty_plain_methratio_v1.txt56CC7,114
table_BiGO_betty_plain_methratio_v1.txt62B0A,114
table_BiGO_betty_plain_methratio_v1.txtCB0BD,114
table_BiGO_betty_plain_methratio_v1.txtB9BDF,114
table_BiGO_betty_plain_methratio_v1.txt19865,114
table_BiGO_betty_plain_methratio_v1.txt2DE4E,114
table_BiGO_betty_plain_methratio_v1.txtD9116,114
table_BiGO_betty_plain_methratio_v1.txtEA95F,114
table_BiGO_betty_plain_methratio_v1.txtE47BE,114
table_BiGO_betty_plain_methratio_v1.txtF9442,114
table_BiGO_betty_plain_methratio_v1.txtC9240,114
table_BiGO_betty_plain_methratio_v1.txtEDD7B,114
table_BiGO_betty_plain_methratio_v1.txt080B8,114
table_BiGO_betty_plain_methratio_v1.txtF4217,114
table_BiGO_betty_plain_methratio_v1.txtA0AE4,114
table_BiGO_betty_plain_methratio_v1.txt384B7,114
table_BiGO_betty_plain_methratio_v1.txt59C0C,114
table_BiGO_betty_plain_methratio_v1.txtFE2E6,114
table_BiGO_betty_plain_methratio_v1.txt502A0,114
table_BiGO_betty_plain_methratio_v1.txtC940F,114
table_BiGO_betty_plain_methratio_v1.txt30367,114
table_BiGO_betty_plain_methratio_v1.txtDDDFD,114
table_BiGO_betty_plain_methratio_v1.txtB343E,114
table_BiGO_betty_plain_methratio_v1.txt40B50,114
table_BiGO_betty_plain_methratio_v1.txt2FEA8,114
table_BiGO_betty_plain_methratio_v1.txt93F40,114
table_BiGO_betty_plain_methratio_v1.txt2AE1B,114
table_BiGO_betty_plain_methratio_v1.txt1F609,114
table_BiGO_betty_plain_methratio_v1.txt413EF,114
table_BiGO_betty_plain_methratio_v1.txt5AC4C,114
table_BiGO_betty_plain_methratio_v1.txt9C2C6,114
table_BiGO_betty_plain_methratio_v1.txtA5F14,114
table_BiGO_betty_plain_methratio_v1.txt5EEB3,114
table_BiGO_betty_plain_methratio_v1.txt2E167,114
table_BiGO_betty_plain_methratio_v1.txt581C5,114
table_BiGO_betty_plain_methratio_v1.txtD9A1B,114
table_BiGO_betty_plain_methratio_v1.txt0C1D4,114
table_BiGO_betty_plain_methratio_v1.txt173D8,114
table_BiGO_betty_plain_methratio_v1.txt0B545,114
table_BiGO_betty_plain_methratio_v1.txt9ACE2,114
table_BiGO_betty_plain_methratio_v1.txtD36AB,114
table_BiGO_betty_plain_methratio_v1.txtF1F2A,114
table_BiGO_betty_plain_methratio_v1.txt3D5ED,114
table_BiGO_betty_plain_methratio_v1.txt6C80A,114
table_BiGO_betty_plain_methratio_v1.txtF71F7,114
table_BiGO_betty_plain_methratio_v1.txtAC0E8,114
table_BiGO_betty_plain_methratio_v1.txt7631D,114
table_BiGO_betty_plain_methratio_v1.txtD41E6,114
table_BiGO_betty_plain_methratio_v1.txt2A4F2,114
table_uw_employees_dept.csv,113
table_AggCo Oyster Bisulfite mRNA and CDS.tab,113
table_exon.feature.overlap.exon.count.per.gene.annotated.tab,112
table_uwsalaries.csv,110
table_Protein_Groups_N_Pacific_801bacteria_annotation.csv,108
materialized_author,107
table_Protein_Groups_N_Pacific_803bacteria_annotation.csv,107
table_Protein_Groups_N_Pacific_802bacteria_annotation.csv,107
table_xls_ebird_WA_history.txt,106
table_Protein_Groups_N_Pacific_804bacteria_annotation.csv,106
table_LineP_Bathymetry.csv,105
table_BiGill_methratio_v9_A.txt634D0,102
table_BiGill_methratio_v9_A.txt282B3,102
table_BiGill_methratio_v9_A.txtA0E60,102
table_BiGill_methratio_v9_A.txt6FE5C,102
table_BiGill_methratio_v9_A.txtF32E6,102
table_BiGill_methratio_v9_A.txt0DC99,102
table_BiGill_methratio_v9_A.txt9FECE,102
table_BiGill_methratio_v9_A.txt750F1,102
table_BiGill_methratio_v9_A.txt32591,102
table_BiGill_methratio_v9_A.txtD90B9,102
table_BiGill_methratio_v9_A.txt769EC,102
table_BiGill_methratio_v9_A.txt8FEEB,102
table_BiGill_methratio_v9_A.txt26DB8,102
table_BiGill_methratio_v9_A.txt0021B,102
table_BiGill_methratio_v9_A.txt949CA,102
table_BiGill_methratio_v9_A.txt8A862,102
table_BiGill_methratio_v9_A.txt9D99F,102
table_BiGill_methratio_v9_A.txt27173,102
table_BiGill_methratio_v9_A.txt9C8C7,102
table_BiGill_methratio_v9_A.txt61DC5,102
table_BiGill_methratio_v9_A.txt888A0,102
table_BiGill_methratio_v9_A.txtBE5D2,102
table_BiGill_methratio_v9_A.txt7EC1B,102
table_BiGill_methratio_v9_A.txt8E41F,102
table_BiGill_methratio_v9_A.txt9F6FE,102
table_BiGill_methratio_v9_A.txtE5E43,102
table_BiGill_methratio_v9_A.txtF52E0,102
table_BiGill_methratio_v9_A.txt3AEC3,102
table_BiGill_methratio_v9_A.txtA72C4,102
table_BiGill_methratio_v9_A.txt2D737,102
table_BiGill_methratio_v9_A.txtD3E18,102
table_BiGill_methratio_v9_A.txtEB6B0,102
table_BiGill_methratio_v9_A.txtCD87E,102
table_BiGill_methratio_v9_A.txt71ADC,102
table_BiGill_methratio_v9_A.txt8B324,102
table_BiGill_methratio_v9_A.txt6AAE5,102
table_BiGill_methratio_v9_A.txtEE175,102
table_BiGill_methratio_v9_A.txt39004,102
